,raw text,train text,category
76, Aku sangat bersyukur,"[('aku', 'PRON'), ('sangat', 'ADV'), ('syukur', 'VERB')]",non-deppressive
77," Dengan setiap cabaran yang bos dan syarikat tanggung sekarang, bos dah mula tahu bercakap guna bahasa yang baik dan belajar minta maaf dengan kami","[('deng', 'DET'), ('tiap', 'DET'), ('cabar', 'VERB'), ('yang', 'PRON'), ('bos', 'NOUN'), ('dan', 'CCONJ'), ('syarikat', 'NOUN'), ('tanggung', 'VERB'), ('sekarang', 'ADV'), ('bos', 'NOUN'), ('dah', 'ADV'), ('mula', 'VERB'), ('tahu', 'VERB'), ('cakap', 'VERB'), ('guna', 'ADP'), ('bahasa', 'NOUN'), ('yang', 'PRON'), ('baik', 'ADJ'), ('dan', 'CCONJ'), ('bajar', 'VERB'), ('minta', 'VERB'), ('maaf', 'NOUN'), ('deng', 'NOUN'), ('kami', 'PRON')]",non-deppressive
78, Cuma dia masih tak boleh buang tabiat buruk bab menipu kepada masyarakat,"[('cuma', 'SCONJ'), ('dia', 'PRON'), ('masih', 'ADV'), ('tidak', 'PART'), ('boleh', 'ADV'), ('buang', 'VERB'), ('tabiat', 'NOUN'), ('buruk', 'ADJ'), ('bab', 'NOUN'), ('tipu', 'VERB'), ('kepada', 'ADP'), ('masyarakat', 'NOUN')]",non-deppressive
79," Kalau sebelum ni, maki hamun adalah zikir harian dia kepada kami","[('kalau', 'SCONJ'), ('belum', 'ADV'), ('ini', 'DET'), ('maki', 'VERB'), ('hamun', 'NOUN'), ('ada', 'VERB'), ('zikir', 'NOUN'), ('hari', 'NOUN'), ('dia', 'PRON'), ('kepada', 'ADP'), ('kami', 'PRON')]",non-deppressive
80," Setakat ayat “bodoh”, “takde otak”, “pemalas” tu, bagi aku ayat biasa macam mak-mak pujuk anak nak tidur","[('setakat', 'ADP'), ('ayat', 'NOUN'), ('bodoh', 'ADJ'), ('tiada', 'PART'), ('otak', 'NOUN'), ('malas', 'ADJ'), ('itu', 'DET'), ('bagi', 'VERB'), ('aku', 'PRON'), ('ayat', 'NOUN'), ('biasa', 'ADJ'), ('macam', 'ADP'), ('mak', 'NOUN'), ('mak', 'NOUN'), ('pujuk', 'NOUN'), ('anak', 'NOUN'), ('nak', 'ADV'), ('tidur', 'VERB')]",non-deppressive
81, Dah lali,"[('dah', 'ADV'), ('lali', 'ADJ')]",non-deppressive
82,"Banyak nak ceritakan, tapi aku bukan seorang yang pandai mengarang","[('banyak', 'ADV'), ('nak', 'ADV'), ('cerita', 'NOUN'), ('tetapi', 'SCONJ'), ('aku', 'PRON'), ('bu', 'NOUN'), ('orang', 'DET'), ('yang', 'PRON'), ('panda', 'ADJ'), ('arang', 'VERB')]",non-deppressive
83," Aku ini seorang yang pendiam, jarang berbual kecuali dengan orang yang rapat","[('aku', 'PRON'), ('ini', 'DET'), ('orang', 'DET'), ('yang', 'PRON'), ('diam', 'ADJ'), ('jarang', 'ADV'), ('bual', 'VERB'), ('kecuali', 'CCONJ'), ('deng', 'DET'), ('orang', 'NOUN'), ('yang', 'PRON'), ('rapat', 'NOUN')]",non-deppressive
84, Aku ibu dengan 4 orang anak,"[('aku', 'PRON'), ('ibu', 'NOUN'), ('deng', 'PROPN'), ('empat', 'NUM'), ('orang', 'NOUN'), ('anak', 'NOUN')]",non-deppressive
85, Doktor diagnos aku dengan depression(Kemurungan) sejak januari 2014,"[('doktor', 'NOUN'), ('diagnosa', 'NOUN'), ('aku', 'PRON'), ('deng', 'ADP'), ('murung', 'NOUN'), ('murung', 'NOUN'), ('sejak', 'ADP')]",symptom
86, Ujian DASS memang dah teruk sejak beberapa tahun sebelum tu tapi tak dapatkan rawatan,"[('uji', 'NOUN'), ('dass', 'PROPN'), ('memang', 'ADV'), ('dah', 'ADV'), ('teruk', 'ADJ'), ('sejak', 'ADP'), ('beberapa', 'DET'), ('tahun', 'NOUN'), ('belum', 'ADP'), ('itu', 'DET'), ('tetapi', 'SCONJ'), ('tidak', 'PART'), ('dapat', 'ADV'), ('rawat', 'VERB')]",symptom
87,"[Ujian DASS digunakan untuk menyaring seseorang individu bagi masalah kemurungan(depression), kerisauan(anxiety) dan juga tertekan(stress)]Nak cerita tentang masa aku sakit teruk tu, aku berhari hari tak boleh tidur","[('uji', 'NOUN'), ('dass', 'PROPN'), ('guna', 'VERB'), ('untuk', 'ADP'), ('mennyaring', 'NOUN'), ('orang', 'NOUN'), ('individu', 'NOUN'), ('bagi', 'ADP'), ('masa', 'NOUN'), ('murung', 'NOUN'), ('murung', 'NOUN'), ('risau', 'NOUN'), ('bimbang', 'NOUN'), ('dan', 'CCONJ'), ('juga', 'ADV'), ('terte', 'VERB'), ('stres', 'NOUN'), ('nak', 'VERB'), ('cer', 'NOUN'), ('tentang', 'ADP'), ('masa', 'NOUN'), ('aku', 'PRON'), ('sakit', 'ADJ'), ('teruk', 'ADJ'), ('itu', 'DET'), ('aku', 'PRON'), ('hari', 'ADV'), ('hari', 'ADV'), ('tidak', 'PART'), ('boleh', 'ADV'), ('tidur', 'VERB')]",symptom
88, Menangis sendiri dalam gelap malam,"[('menang', 'ADJ'), ('sendiri', 'ADJ'), ('dalam', 'ADP'), ('gelap', 'NOUN'), ('malam', 'NOUN')]",symptom
89," Siang aku kerja macam biasa, urus anak-anak semua, tapi aku rasa seperti mayat hidup","[('siang', 'NOUN'), ('aku', 'PRON'), ('kerja', 'VERB'), ('macam', 'ADP'), ('biasa', 'ADJ'), ('urus', 'NOUN'), ('anak', 'NOUN'), ('anak', 'NOUN'), ('semua', 'DET'), ('tetapi', 'SCONJ'), ('aku', 'PRON'), ('rasa', 'VERB'), ('seperti', 'ADP'), ('mayat', 'NOUN'), ('hidup', 'NOUN')]",symptom
90, Umpama zombie,"[('umpama', 'ADP'), ('zombie', 'NOUN')]",non-deppressive
91," Malam aku menangis, nak tidur tapi gagal","[('malam', 'NOUN'), ('aku', 'PRON'), ('menang', 'ADJ'), ('nak', 'ADV'), ('tidur', 'VERB'), ('tetapi', 'SCONJ'), ('gagal', 'ADJ')]",symptom
92, Berlarutan seminggu,"[('larut', 'VERB'), ('seminggu', 'NOUN')]",non-deppressive
93, Masa tu aku buntu sebab ada masalah dengan pengasuh anak-anak,"[('masa', 'NOUN'), ('itu', 'DET'), ('aku', 'PRON'), ('buntu', 'ADJ'), ('sebab', 'SCONJ'), ('ada', 'VERB'), ('masa', 'NOUN'), ('deng', 'ADP'), ('penasuh', 'NOUN'), ('anak', 'NOUN'), ('anak', 'NOUN')]",risk factor
94, Satu malam tu aku rasa macam seluruh dunia bertimpa atas kepala,"[('satu', 'NUM'), ('malam', 'NOUN'), ('itu', 'DET'), ('aku', 'PRON'), ('rasa', 'VERB'), ('macam', 'ADP'), ('seluruh', 'DET'), ('dunia', 'NOUN'), ('timpa', 'VERB'), ('atas', 'ADP'), ('kepala', 'NOUN')]",symptom
95, Segala flashback peristiwa dalam hidup terimbas,"[('segala', 'DET'), ('flashback', 'NOUN'), ('peristiwa', 'NOUN'), ('dalam', 'ADP'), ('hidup', 'VERB'), ('imbas', 'VERB')]",risk factor
96," Segala kesilapan kebodohan dalam hidup menerpa, all at once","[('segala', 'DET'), ('silap', 'NOUN'), ('bodoh', 'NOUN'), ('dalam', 'ADP'), ('hidup', 'NOUN'), ('terpera', 'VERB'), ('al', 'PROPN'), ('pada', 'ADP'), ('once', 'PROPN')]",risk factor
97," Esok paginya kebetulan cuti sebab anak belum dapat pengasuh, aku memandu tapi aku rasa macam bukan aku yang memandu","[('esok', 'NOUN'), ('pagi', 'NOUN'), ('betul', 'ADJ'), ('cuti', 'ADJ'), ('sebab', 'CCONJ'), ('anak', 'NOUN'), ('belum', 'ADV'), ('dapat', 'VERB'), ('penasuh', 'NOUN'), ('aku', 'PRON'), ('pandu', 'VERB'), ('tetapi', 'SCONJ'), ('aku', 'PRON'), ('rasa', 'VERB'), ('macam', 'VERB'), ('bu', 'NOUN'), ('aku', 'PRON'), ('yang', 'PRON'), ('pandu', 'VERB')]",symptom
98," Aku bawa anak 1,2 dan 4","[('aku', 'PRON'), ('bawa', 'VERB'), ('anak', 'NOUN'), ('dua', 'NUM'), ('belas', 'NUM'), ('dan', 'CCONJ'), ('empat', 'NUM')]",non-deppressive
99, Anak nombor tiga entah kenapa aku tinggalkan dengan suami,"[('anak', 'NOUN'), ('nombor', 'NOUN'), ('tiga', 'NUM'), ('en', 'NOUN'), ('kenapa', 'ADV'), ('aku', 'PRON'), ('tinggal', 'VERB'), ('deng', 'NOUN'), ('suami', 'NOUN')]",symptom
100," Suami ada masa tu dia tidur, tapi aku macam kena pukau antara sedar dan tak sedar, aku memandu ke rumah rakan sekerja lelaki yang paling buat aku stress kat tempat kerja","[('suami', 'NOUN'), ('ada', 'VERB'), ('masa', 'NOUN'), ('itu', 'DET'), ('dia', 'PRON'), ('tidur', 'VERB'), ('tetapi', 'SCONJ'), ('aku', 'PRON'), ('macam', 'VERB'), ('kena', 'VERB'), ('pukau', 'NOUN'), ('antara', 'ADP'), ('dar', 'VERB'), ('dan', 'CCONJ'), ('tidak', 'PART'), ('dar', 'VERB'), ('aku', 'PRON'), ('pandu', 'VERB'), ('ke', 'ADP'), ('rumah', 'NOUN'), ('rak', 'NOUN'), ('kerja', 'NOUN'), ('lelaki', 'NOUN'), ('yang', 'PRON'), ('paling', 'ADV'), ('buat', 'VERB'), ('aku', 'PRON'), ('tres', 'NOUN'), ('dekat', 'ADP'), ('tempat', 'NOUN'), ('kerja', 'NOUN')]",symptom
101,Aku tak tau kenapa aku ke situ,"[('aku', 'PRON'), ('tidak', 'ADV'), ('tahu', 'VERB'), ('kenapa', 'DET'), ('aku', 'PRON'), ('ke', 'ADP'), ('situ', 'NOUN')]",symptom
102," Isterinya keluar kerja, dia, 3 orang anaknya, (salah seorangnya kawan kelas anak aku), dan ibu mertua dia ada","[('isteri', 'NOUN'), ('keluar', 'VERB'), ('kerja', 'NOUN'), ('dia', 'PRON'), ('tiga', 'NUM'), ('orang', 'NOUN'), ('anak', 'NOUN'), ('sa', 'VERB'), ('orang', 'DET'), ('ka', 'ADV'), ('kelas', 'NOUN'), ('anak', 'NOUN'), ('aku', 'PRON'), ('dan', 'CCONJ'), ('ibu', 'NOUN'), ('mertua', 'NOUN'), ('dia', 'PRON'), ('ada', 'VERB')]",non-deppressive
103, Lepas dia hidang minuman aku pun balik,"[('lepas', 'CCONJ'), ('dia', 'PRON'), ('hidang', 'VERB'), ('minum', 'NOUN'), ('aku', 'PRON'), ('pun', 'ADV'), ('balik', 'ADJ')]",non-deppressive
104, Menuju pula ke rumah kakak aku,"[('menuju', 'VERB'), ('pula', 'ADV'), ('ke', 'ADP'), ('rumah', 'NOUN'), ('kak', 'NOUN'), ('aku', 'PRON')]",non-deppressive
105," Sampai rumah kakak terus duduk rumah dia, dalam keadaan tak waras macam ada orang kawal badan aku","[('sampai', 'ADP'), ('rumah', 'NOUN'), ('kak', 'NOUN'), ('terus', 'ADV'), ('duduk', 'VERB'), ('rumah', 'NOUN'), ('dia', 'PRON'), ('dalam', 'ADP'), ('ada', 'NOUN'), ('tidak', 'PART'), ('waras', 'ADJ'), ('macam', 'ADP'), ('ada', 'VERB'), ('orang', 'NOUN'), ('kawal', 'VERB'), ('badan', 'NOUN'), ('aku', 'PRON')]",symptom
106, Mereka layan aku macam aku ni nak bunuh diorang pulak,"[('mereka', 'PRON'), ('lay', 'NOUN'), ('aku', 'PRON'), ('macam', 'VERB'), ('aku', 'PRON'), ('ini', 'DET'), ('nak', 'ADV'), ('bunuh', 'VERB'), ('mereka', 'PRON'), ('pula', 'ADV')]",risk factor
107,Lima hari duduk rumah kakak dengan anak-anak dan mak abah aku pun datang duduk nak jaga aku,"[('lima', 'NUM'), ('hari', 'NOUN'), ('duduk', 'VERB'), ('rumah', 'NOUN'), ('kak', 'NOUN'), ('deng', 'DET'), ('anak', 'NOUN'), ('anak', 'NOUN'), ('dan', 'CCONJ'), ('mak', 'NOUN'), ('abah', 'NOUN'), ('aku', 'PRON'), ('pun', 'ADV'), ('datang', 'VERB'), ('duduk', 'VERB'), ('nak', 'ADV'), ('jaga', 'VERB'), ('aku', 'PRON')]",non-deppressive
108," Lepas lima hari aku pujuk suami aku tolong la bawa kami balik, duduk rumah kakak aku di layan macam orang gila","[('lepas', 'ADJ'), ('lima', 'NUM'), ('hari', 'NOUN'), ('aku', 'PRON'), ('pujuk', 'VERB'), ('suami', 'NOUN'), ('aku', 'PRON'), ('tolong', 'ADV'), ('bawa', 'VERB'), ('kami', 'PRON'), ('balik', 'ADP'), ('duduk', 'VERB'), ('rumah', 'NOUN'), ('kak', 'NOUN'), ('aku', 'PRON'), ('di', 'ADP'), ('lay', 'PROPN'), ('macam', 'ADP'), ('orang', 'NOUN'), ('gila', 'NOUN')]",risk factor
109," Di angkat paksa mandi air limau, telinga aku disiram air, di hembus-hembus kakak dan abang ipar aku berlagak macam bomoh","[('di', 'ADP'), ('angkat', 'NOUN'), ('paksa', 'ADJ'), ('mandi', 'VERB'), ('udara', 'NOUN'), ('limau', 'NOUN'), ('telinga', 'NOUN'), ('aku', 'PRON'), ('siram', 'VERB'), ('udara', 'NOUN'), ('di', 'ADP'), ('hembus', 'VERB'), ('hembus', 'NOUN'), ('kak', 'NOUN'), ('dan', 'CCONJ'), ('abang', 'NOUN'), ('ipar', 'NOUN'), ('aku', 'PRON'), ('lagak', 'ADJ'), ('macam', 'ADP'), ('bomoh', 'NOUN')]",non-deppressive
110,Panggil perawat tah siapa,"[('panggil', 'VERB'), ('perawat', 'NOUN'), ('siapa', 'PRON')]",non-deppressive
111, Aku tak perlukan semua tu,"[('aku', 'PRON'), ('tidak', 'PART'), ('mengaparlu', 'VERB'), ('semua', 'DET'), ('itu', 'DET')]",non-deppressive
112, Tapi dalam hati aku sentiasa ingat ni ujian Allah,"[('tetapi', 'CCONJ'), ('dalam', 'ADP'), ('hati', 'NOUN'), ('aku', 'PRON'), ('sentiasa', 'VERB'), ('ingat', 'VERB'), ('ini', 'DET'), ('uji', 'NOUN'), ('allah', 'PROPN')]",non-deppressive
113,"Kawan(nurse) call suruh datang klinik jumpa doktor, doktor tanya-tanya dan bagi surat rujukan ke pakar psikiatri","[('ka', 'VERB'), ('jurawat', 'NOUN'), ('panggil', 'VERB'), ('suruh', 'VERB'), ('datang', 'VERB'), ('klinik', 'NOUN'), ('jumpa', 'VERB'), ('doktor', 'NOUN'), ('doktor', 'NOUN'), ('tanya', 'VERB'), ('tanya', 'VERB'), ('dan', 'CCONJ'), ('bagi', 'VERB'), ('surat', 'NOUN'), ('ruju', 'NOUN'), ('ke', 'ADP'), ('pakar', 'NOUN'), ('psikiatri', 'NOUN')]",non-deppressive
114," Begitulah kisah aku seorang ibu berkerjaya, pejuang MDD, dengan 4 anak kecil","[('begitu', 'ADV'), ('kisah', 'NOUN'), ('aku', 'PRON'), ('orang', 'DET'), ('ibu', 'NOUN'), ('berkerjaya', 'VERB'), ('juang', 'NOUN'), ('md', 'NOUN'), ('deng', 'ADP'), ('empat', 'NUM'), ('anak', 'NOUN'), ('kecil', 'ADJ')]",non-deppressive
115,Dah bagitau dah yang aku ni tak reti mengarang,"[('dah', 'ADV'), ('begitu', 'ADV'), ('dah', 'ADV'), ('yang', 'PRON'), ('aku', 'PRON'), ('ini', 'DET'), ('tidak', 'PART'), ('reti', 'ADJ'), ('arang', 'VERB')]",non-deppressive
116, Panjang cerita tapi aku ringkaskan,"[('panjang', 'ADJ'), ('cer', 'NOUN'), ('tetapi', 'SCONJ'), ('aku', 'PRON'), ('ringkas', 'ADJ')]",non-deppressive
117,Sebelum aku tamatkan tulisan ini,"[('belum', 'ADV'), ('aku', 'PRON'), ('tamat', 'ADJ'), ('tulis', 'NOUN'), ('ini', 'DET')]",non-deppressive
118, Aku nak bagi panduan sikit kepada masyarakat:1,"[('aku', 'PRON'), ('nak', 'ADV'), ('bagi', 'VERB'), ('pandu', 'NOUN'), ('sikit', 'ADV'), ('kepada', 'ADP'), ('masyarakat', 'NOUN'), ('satu', 'DET')]",non-deppressive
119, Ibu berkerja perlu sokongan,"[('ibu', 'NOUN'), ('kerja', 'VERB'), ('perlu', 'ADV'), ('sokong', 'VERB')]",non-deppressive
120,2,"[('dua', 'NUM')]",non-deppressive
121, Pengasuh yang baik,"[('asuh', 'NOUN'), ('yang', 'PRON'), ('baik', 'ADJ')]",non-deppressive
122,3,"[('tiga', 'NUM')]",non-deppressive
123, Majikan yang memahami,"[('maji', 'NOUN'), ('yang', 'PRON'), ('paham', 'VERB')]",non-deppressive
124,4,"[('empat', 'NUM')]",non-deppressive
125, Suami yang mendengar dan memberi moral support,"[('suami', 'NOUN'), ('yang', 'PRON'), ('dengar', 'VERB'), ('dan', 'CCONJ'), ('beri', 'VERB'), ('moral', 'NOUN'), ('sokong', 'VERB')]",non-deppressive
126,5,"[('lima', 'NUM')]",non-deppressive
127," Cari kawan yang baik, bukan penghasut dan pendengki","[('cari', 'VERB'), ('ka', 'ADV'), ('yang', 'PRON'), ('baik', 'ADJ'), ('bu', 'NOUN'), ('penhasut', 'NOUN'), ('dan', 'CCONJ'), ('dengki', 'NOUN')]",non-deppressive
128,6,"[('enam', 'NUM')]",non-deppressive
129," Yang penting utama sekali, ingat Allah sentiasa","[('yang', 'PRON'), ('penting', 'ADJ'), ('utama', 'ADJ'), ('sekali', 'ADV'), ('ingat', 'VERB'), ('allah', 'PROPN'), ('sentiasa', 'ADV')]",non-deppressive
130,Penulis: Ayna,"[('tulis', 'NOUN'), ('ayna', 'NOUN')]",non-deppressive
131, Saya merupakan seorang bekas doktor pelatih (houseman),"[('saya', 'PRON'), ('rupa', 'VERB'), ('orang', 'DET'), ('bekas', 'NOUN'), ('doktor', 'NOUN'), ('latih', 'NOUN'), ('houseman', 'NOUN')]",non-deppressive
132, Cerita ini mungkin selalu didengari tetapi mungkin ada manfaat buat semua,"[('cer', 'NOUN'), ('ini', 'DET'), ('mungkin', 'ADV'), ('selalu', 'ADV'), ('didengari', 'VERB'), ('tetapi', 'SCONJ'), ('mungkin', 'ADV'), ('ada', 'VERB'), ('manfaat', 'NOUN'), ('buat', 'ADP'), ('semua', 'DET')]",non-deppressive
133," Cerita ini mungkin panjang berjela, mohon dibaca sewaktu lapang dan maaf sekiranya ada kekurangan dari segi bahasa atau terlepas pandang","[('cer', 'NOUN'), ('ini', 'DET'), ('mungkin', 'ADV'), ('panjang', 'ADJ'), ('bersahaja', 'VERB'), ('mohon', 'ADV'), ('baca', 'VERB'), ('waktu', 'SCONJ'), ('lapang', 'ADJ'), ('dan', 'CCONJ'), ('maaf', 'ADJ'), ('sekira', 'SCONJ'), ('ada', 'VERB'), ('kurang', 'NOUN'), ('dari', 'ADP'), ('segi', 'NOUN'), ('bahasa', 'NOUN'), ('atau', 'CCONJ'), ('lepas', 'VERB'), ('pandang', 'NOUN')]",non-deppressive
134,Saya mula bekerja sebagai doktor pelatih pada November 2018,"[('saya', 'PRON'), ('mula', 'ADV'), ('kerja', 'VERB'), ('bagai', 'ADP'), ('doktor', 'NOUN'), ('latih', 'NOUN'), ('pada', 'ADP')]",non-deppressive
135," Waktu tu, saya memulakan tagging (tempoh waktu para pelatih menyesuaikan diri dengan sistem kerja di wad)","[('waktu', 'NOUN'), ('itu', 'DET'), ('saya', 'PRON'), ('mula', 'VERB'), ('tagging', 'NOUN'), ('tempoh', 'NOUN'), ('waktu', 'NOUN'), ('para', 'DET'), ('latih', 'NOUN'), ('sesuai', 'VERB'), ('diri', 'NOUN'), ('deng', 'ADP'), ('sistem', 'NOUN'), ('kerja', 'NOUN'), ('di', 'ADP'), ('wad', 'NOUN')]",non-deppressive
136," Pelbagai prosedur, sistem, cara merujuk kes mesti dipelajari dengan cepat agar pantas menyesuaikan diri","[('pelbagai', 'DET'), ('prosedur', 'NOUN'), ('sistem', 'NOUN'), ('cara', 'NOUN'), ('rujuk', 'VERB'), ('kes', 'NOUN'), ('mesti', 'ADJ'), ('ajar', 'VERB'), ('deng', 'ADP'), ('cepat', 'ADJ'), ('agar', 'SCONJ'), ('pantas', 'ADJ'), ('sesuai', 'VERB'), ('diri', 'NOUN')]",non-deppressive
137, Alhamdulillah para senior banyak membantu,"[('alhamdulil', 'NOUN'), ('para', 'DET'), ('senior', 'NOUN'), ('banyak', 'ADV'), ('bantu', 'VERB')]",non-deppressive
138, Saya masuk kerja pukul 6am dan balik 10pm untuk 2 minggu berturut ( balik kerja pukul 5pm pada hujung minggu),"[('saya', 'PRON'), ('masuk', 'VERB'), ('kerja', 'NOUN'), ('pukul', 'NOUN'), ('dan', 'CCONJ'), ('balik', 'VERB'), ('untuk', 'ADP'), ('dua', 'NUM'), ('minggu', 'NOUN'), ('turut', 'VERB'), ('balik', 'VERB'), ('kerja', 'NOUN'), ('pukul', 'NOUN'), ('pada', 'ADP'), ('hujung', 'ADJ'), ('minggu', 'NOUN')]",non-deppressive
139, Saya menetap di hostel hospital jadi nak pergi wad jalan kaki je,"[('saya', 'PRON'), ('tetap', 'VERB'), ('di', 'ADP'), ('asrama', 'NOUN'), ('hospital', 'NOUN'), ('jadi', 'VERB'), ('nak', 'ADV'), ('pergi', 'VERB'), ('wad', 'NOUN'), ('jal', 'NOUN'), ('kaki', 'NOUN'), ('sahaja', 'ADV')]",non-deppressive
140, Semuanya ok pada mulanya tetapi pada minggu kedua saya mula berasa kelainan pada diri saya,"[('semua', 'DET'), ('okey', 'ADJ'), ('pada', 'ADP'), ('mula', 'NOUN'), ('tetapi', 'CCONJ'), ('pada', 'ADP'), ('minggu', 'NOUN'), ('dua', 'NUM'), ('saya', 'PRON'), ('mula', 'ADV'), ('asa', 'VERB'), ('kelain', 'NOUN'), ('pada', 'ADP'), ('diri', 'NOUN'), ('saya', 'PRON')]",non-deppressive
141,"Sewaktu saya tidur pada malamnya, saya tiba tiba terjaga pukul 3am dan tak boleh sambung tidur","[('waktu', 'SCONJ'), ('saya', 'PRON'), ('tidur', 'VERB'), ('pada', 'ADP'), ('malam', 'NOUN'), ('saya', 'PRON'), ('tiba', 'ADV'), ('tiba', 'ADV'), ('jaga', 'VERB'), ('pukul', 'NOUN'), ('dan', 'CCONJ'), ('tidak', 'PART'), ('boleh', 'ADV'), ('sambung', 'NOUN'), ('tidur', 'VERB')]",symptom
142," Esoknya saya perlu masuk kerja pukul 6am, membuatkan saya stcress dan akhirnya saya menangis","[('esok', 'NOUN'), ('saya', 'PRON'), ('perlu', 'ADV'), ('masuk', 'VERB'), ('kerja', 'NOUN'), ('pukul', 'NOUN'), ('buat', 'VERB'), ('saya', 'PRON'), ('stcress', 'NOUN'), ('dan', 'CCONJ'), ('akhir', 'NOUN'), ('saya', 'PRON'), ('menang', 'ADJ')]",symptom
143, Mungkin terlalu penat tetapi saya mulanya anggap ini perkara biasa,"[('mungkin', 'ADV'), ('terlalu', 'ADV'), ('penat', 'ADJ'), ('tetapi', 'SCONJ'), ('saya', 'PRON'), ('mula', 'VERB'), ('anggap', 'VERB'), ('ini', 'DET'), ('perkara', 'NOUN'), ('biasa', 'ADJ')]",symptom
144, Tetapi malam itu menjadi kemuncak tekanan,"[('tetapi', 'CCONJ'), ('malam', 'NOUN'), ('itu', 'DET'), ('jadi', 'VERB'), ('kemuncak', 'NOUN'), ('tekan', 'VERB')]",symptom
145,"Saya buat solat sunat, cuba untuk menenangkan diri dan saya mengambil keputusan untuk memanggil Befrienders KL","[('saya', 'PRON'), ('buat', 'ADP'), ('solat', 'NOUN'), ('sunat', 'ADJ'), ('cuba', 'ADV'), ('untuk', 'ADP'), ('menang', 'VERB'), ('diri', 'NOUN'), ('dan', 'CCONJ'), ('saya', 'PRON'), ('mengambil', 'VERB'), ('putus', 'NOUN'), ('untuk', 'ADP'), ('panggil', 'VERB'), ('befrienders', 'NOUN'), ('kuala', 'PROPN'), ('lumpur', 'PROPN')]",non-deppressive
146," Ia merupakan sebuah organisasi yang mendengar masalah dan isu para pemanggil, terutamanya kemurungan dan suicidal thoughts","[('ia', 'PRON'), ('rupa', 'VERB'), ('buah', 'DET'), ('organisasi', 'NOUN'), ('yang', 'PRON'), ('dengar', 'VERB'), ('masa', 'NOUN'), ('dan', 'CCONJ'), ('isu', 'NOUN'), ('para', 'DET'), ('panggil', 'NOUN'), ('terutama', 'ADV'), ('murung', 'NOUN'), ('dan', 'CCONJ'), ('bunuh', 'VERB'), ('diri', 'NOUN'), ('thoughts', 'ADJ')]",non-deppressive
147," Yelah, nak call orang lain pun, semua tengah tidur pukul 3 pagi","[('ye', 'PART'), ('nak', 'ADV'), ('panggil', 'VERB'), ('orang', 'NOUN'), ('lain', 'ADJ'), ('pun', 'DET'), ('semua', 'DET'), ('tengah', 'ADV'), ('tidur', 'VERB'), ('pukul', 'NOUN'), ('tiga', 'NUM'), ('pagi', 'NOUN')]",non-deppressive
148, Saya berbual dengan staf bertugas hampir sejam lamanya,"[('saya', 'PRON'), ('bual', 'VERB'), ('deng', 'DET'), ('staf', 'NOUN'), ('tugas', 'VERB'), ('hampir', 'ADV'), ('sejam', 'NOUN'), ('lama', 'ADJ')]",non-deppressive
149, Alhamdulillah stafnya sangat lembut dan baik,"[('alhamdulil', 'NOUN'), ('staf', 'NOUN'), ('sangat', 'ADV'), ('lembut', 'NOUN'), ('dan', 'CCONJ'), ('baik', 'ADJ')]",non-deppressive
150,Beliau bertanya 1,"[('beliau', 'PRON'), ('berta', 'VERB'), ('satu', 'NUM')]",non-deppressive
151, Boleh ceritakan apa yang terjadi 2,"[('boleh', 'ADV'), ('cerita', 'NOUN'), ('apa', 'PRON'), ('yang', 'PRON'), ('jadi', 'VERB'), ('dua', 'NUM')]",non-deppressive
152, Apa punca kepada isu ini 3,"[('apa', 'PRON'), ('punca', 'NOUN'), ('kepada', 'ADP'), ('isu', 'NOUN'), ('ini', 'DET'), ('tiga', 'NUM')]",non-deppressive
153," Apa yang boleh saya lakukan – jujurnya waktu tu memang hanya nak berbual dengan seseorang, untuk lepaskan tekanan","[('apa', 'PRON'), ('yang', 'PRON'), ('boleh', 'ADV'), ('saya', 'PRON'), ('laku', 'ADJ'), ('angan', 'PUNCT'), ('jujur', 'ADJ'), ('waktu', 'NOUN'), ('itu', 'DET'), ('memang', 'ADV'), ('ha', 'NOUN'), ('nak', 'ADV'), ('bual', 'VERB'), ('deng', 'NOUN'), ('orang', 'NOUN'), ('untuk', 'ADP'), ('lepas', 'ADV'), ('tekan', 'VERB')]",non-deppressive
154, Tetapi pada masa yang sama saya terfikir untuk hadir ke klinik Psikiatrik untuk mengetahui sekiranya saya depressed,"[('tetapi', 'SCONJ'), ('pada', 'ADP'), ('masa', 'NOUN'), ('yang', 'PRON'), ('sama', 'ADJ'), ('saya', 'PRON'), ('terfikir', 'VERB'), ('untuk', 'ADP'), ('hadir', 'VERB'), ('ke', 'ADP'), ('klinik', 'NOUN'), ('psikiatr', 'NOUN'), ('untuk', 'ADP'), ('tahu', 'VERB'), ('sekira', 'DET'), ('saya', 'PRON'), ('terte', 'NOUN')]",non-deppressive
155, Staf tersebut memberi saya nombor telefon klinik psikiatrik,"[('staf', 'NOUN'), ('sebut', 'DET'), ('beri', 'VERB'), ('saya', 'PRON'), ('nombor', 'NOUN'), ('telefon', 'NOUN'), ('klinik', 'NOUN'), ('psikiatri', 'NOUN')]",non-deppressive
