,raw text,token text,category
817,  Aku akan jadi iri bila lihat orang lain sudah berjaya dan aku terus keluar dari media sosial apabila terlihat post post kawan kawan yang berjaya,"['iri', 'lihat', 'orang utan', 'jaya', 'media', 'sosial', 'jawat', 'jawat', 'kawan', 'kawan', 'jaya']",statement
818,"Sehingga kini, aku masih terperangkap dalam diri sendiri bila masih lagi tak berjaya menyiapkan Final Year Project (FYP)","['perangkap', 'jaya', 'akhir', 'tahun', 'projek', 'fyp']",statement
819, Setelah satu sem aku extend,"['sem', 'panjang']",statement
820,Aku bukan nak menunding jari tapi aku dapat rasa ini bukannya salah aku seorang,"['nak', 'tunding', 'jari', 'salah']",statement
821, Pensyarah yang sepatutnya mengawasi aku pun tidak bertindak sepatutnya,"['syarah', 'masa', 'awas', 'cara', 'masa']",statement
822," Dia buat endah tak endah pada aku, dan bila aku bertanyakan soalan","['endah', 'endah', 'tanya', 'soal']",risk factor
823, Dia akan memusingkan perkara tu seperti semuanya salah aku,"['pusing', 'perkara', 'tu', 'salah']",risk factor
824," Tapi tidak apa, sebab aku tetap salah",['salah'],statement
825, Aku tidak letakkan kesungguhan sepenuhnya,"['letak', 'sungguh', 'sepenuhnya']",statement
826,"Disebabkan aku selalu rasa down, aku selalu memikirkan tentang bunuh diri","['sebab', 'turun', 'masa', 'bunuh']",symptom
827, Aku tak tahu betapa rapuhnya iman aku sampai terfikir nak berbuat demikian,"['kaedah', 'rapuh', 'iman', 'terfikir', 'nak', 'cara']",statement
828," Tapi sampai sekarang, aku masih tak lakukan sebab aku tak boleh siakan ibu bapa aku dan semua orang yang ada dengan aku","['laku', 'sia', 'bapa', 'orang utan']",statement
829,"Aku dekatkan diri dengan Tuhan, aku bersungguh nak khatam Alquran (ya, aku masih belum khatam walaupun umur dah bangka)","['dekat', 'tuhan', 'sungguh - sungguh', 'nak', 'khatam', 'alquran', 'ya', 'khatam', 'rumur', 'dah', 'bangka']",statement
830,Aku terfikir untuk mengambil cuti sementara dan mungkin bekerja untuk alihkan perhatian aku dengan pelajaran,"['terfikir', 'mengambil', 'cuti', 'alih', 'perhatiian', 'ajar']",statement
831, Ye mungkin dengan kelulusan macam ni apa je kerja aku boleh lakukan,"['awak', 'kelulus', 'ni', 'je', 'kerja', 'laku']",statement
832,Tapi aku perlu counter semula fikiran dan tahap mental aku,"['kaunter', 'fikiran', 'mabuk', 'mental']",statement
833, Aku bukan lembik tapi cukuplah aku kata aku tak cukup kuat,"['lembik', 'kuat']",statement
834,– NurulHantar confession anda di sini -> www,"['-', 'nurulhantar', 'aku', 'xaaew']",statement
835,iiumc,['iiumc'],statement
836,com/submit,['hantar'],statement
837,"Hai, it’s me again","['hai', 'ia', 'saya', 'lagi']",statement
838, Confession sebelum ni pasal gangguan penyesuaian/ adjustment disorder,"['aku', 'ni', 'pasal', 'ganggu', 'sesuai', 'sesuai', 'kecelaruan']",statement
839," Boleh baca confession berkenaan di sini, (https://iiumc","['baca', 'aku', 'htpsiiumc']",statement
840,com/gpaddm/),['comgpaddm'],statement
841,Aku ada baca kat komen di FB yang nak tahu pasal mental illness/ mental health,"['baca', 'kat', 'komen', 'fb', 'nak', 'pasal', 'mental', 'sakit', 'mental', 'kesihatan']",statement
842, Harap admin boleh publish untuk tambah pengetahuan tentang kesihatan mental sebab kalau google pun tak berapa jelas sangat rawatan,"['harap', 'pentadbir', 'terbit', 'tahu', 'kesihatan', 'mental', 'google', 'rawat']",statement
843,Aku mention awal-awal yang tak semua alami kemurungan adalah sama dan tak semua yang perlukan rawatan yang sama,"['sebut', 'awal', 'alami', 'murung', 'masalah', 'rawat']",statement
844," Sebab doktor aku beritahu, setiap pesakit ada kemurungan tersendiri dengan ciri ‘istimewa’ tersendiri","['doktor', 'beritahu', 'sakit', 'murung', 'sendiri', 'ciri', ""' Istimewa '"", 'sendiri']",statement
845,Aku nak share a few rawatan untuk atas perasaan kemurungan based on pengalaman sendiri dan jawapan daripada pakar dan doktor yang incharge aku kat klinik psikiatri dan kesihatan mental,"['nak', 'kongsi', 'a', 'beberapa', 'rawat', 'asa', 'murung', 'berdasarkan', 'pada', 'alam', 'jawapan', 'pakar', 'doktor', 'besar', 'kat', 'klinik', 'psikiatri', 'kesihatan', 'mental']",statement
846,"Ok, aku nak highlight kat sini apa yang diperlukan bila ada kemurungan ialah seorang pendengar yang setia dan tidak menghukum luahan hati kau","['ok', 'nak', 'kemuncak', 'kat', 'murung', 'dengar', 'setia', 'hukum', 'luah', 'hati', 'awak']",statement
847," Bila kau hadapi sesuatu peristiwa yang kau tak boleh hadap, carilah teman untuk meluah perasaan","['awak', 'hadap', 'peristiwa', 'awak', 'hadap', 'cari', 'kawan', 'luah', 'asa']",statement
848,"Aku tahu yang ramai pembaca kat luar sana yang hadir temujanji dengan doktor psikiatri kan?Ok, rawatan yang diberikan oleh doktor korang ialah psikoterapi; iaitu untuk ubah cara minda korang berfikir","['ramai', 'baca', 'kat', 'hadir', 'temujanji', 'doktor', 'psikiatri', 'kanok', 'rawat', 'doktor', 'korang', 'psikoterapi', 'jalan', 'ubah', 'minda', 'awak', 'pikir']",statement
849," Kalau selama ni dalam kepala otak kau asyik thought negatif je, jadi peranan dorang ialah untuk betulkan mind set korang","['ni', 'kepala', 'otak', 'awak', 'asyik', 'berfikir', 'negatif', 'je', 'kaedah', 'dorang', 'betul', 'fikiran', 'set', 'awak']",statement
850, Ini yang pertama dalam rawatan kemurungan,"['rawat', 'murung']",statement
851,Doktor yang bertugas takkan sesekali cadangkan penyelesaian kepada masalah kau,"['doktor', 'tugas', 'tak', 'cadang', 'selesai', 'kau']",statement
852," Kau kena fikir sendiri, dia bagi kertas dan suruh senaraikan masalah dan cara tangani masalah kau","['awak', 'kena', 'fikir', 'kertas', 'suruh', 'senarai', 'tangani', 'kau']",statement
853, Doktor nak ajar kau supaya kau ada self-esteem dan boleh buat keputusan,"['doktor', 'nak', 'ajar', 'kau', 'awak', 'selfesteem', 'putus']",statement
854,Rawatan kedua ialah ubat-ubatan,"['rawat', 'ubatatan']",statement
855, Lepas dah jumpa doktor mesti dapat slip ubat kan? Haa itu ialah rawatan anti-depression kalau ada tanda kemurungan dan anti-anxiety kalau ada kegelisahan,"['lepas', 'dah', 'jumpa', 'doktor', 'mesti', 'gelincir', 'ubat', 'ha', 'rawat', 'antidepresi', 'tanda', 'murung', 'antianxiety', 'gelisah']",statement
856,"Untuk pesakit yang ada simptom psychotic, ubat tambahan mereka ialah ubat anti-psychotic dan ada masalah untuk tidur pun doktor akan beri ubat penenang","['sakit', 'simptom', 'psychotic', 'ubat', 'tambah', 'ubat', 'antipsychotic', 'tidur', 'doktor', 'ubat', 'tenang']",statement
857, Ni yang dalam drama melayu selalu ada dialog “kau tak makan ubat kau eh?” Haa ubat tulah,"['ni', 'drama', 'layu', 'dialog', '"" Awak', 'makan', 'ubat', 'kau', 'eh angan', 'ha', 'ubat', 'tulah']",statement
858,Semua jenis ubat yang diberikan ialah untuk tambah/ubah hormon kau dalam otak,"['jenis', 'ubat', 'tambahub', 'hormon', 'kau', 'otak']",statement
859," Kalau macam aku, aku kekurangan hormon serotonin yang menyebakan aku selalu sedih dan kemurungan","['kurang', 'hormon', 'serotonin', 'seba', 'sedih', 'murung']",statement
860,"Ubat yang doktor endorse pun bukan ubat Over-The-Counter, ubat tu memerlukan sign dan cop doktor sebab semuanya ubat terkawal","['ubat', 'doktor', 'endorse', 'ubat', 'overthecounter', 'ubat', 'tu', 'sign', 'cop', 'doktor', 'ubat', 'kawal']",statement
861, Maknanya kalau korang tak perlukan ubat memang dorang takkan beri,"['maknanya', 'korang', 'perlu', 'ubat', 'dorang', 'tak']",statement
862,  Rawatan yang keempat ialah meditasi/mengenali Tuhan,"['rawat', 'empat', 'meditasimengenali', 'tuhan']",statement
863, Aku pakai frasa Tuhan yang merujuk kepada semua agama,"['pakai', 'frasa', 'tuhan', 'rujuk', 'agama']",statement
864, Generally,['generally'],statement
865," Kalau boleh kau kena rajin-rajinkan solat lima waktu, baca al-quran, solat tahajud semua tu supaya dapat ketenangan kalau kau seorang yang beragama Islam","['kau', 'kena', 'rajinrajkan', 'solat', 'baca', 'alquran', 'solat', 'tahajud', 'tu', 'tenang', 'kau', 'agama', 'islam']",statement
866,"Kalau agama lain, boleh buat ikut kepercayaan masing-masing sebab aku percaya yang agama mengajar perkara yang baik-baik kepada penganutnya","['agama', 'percaya', 'masingm', 'percaya', 'agama', 'ajar', 'perkara', 'baikb', 'anut']",statement
867,Rawatan kelima ialah sokongan keluarga,"['rawat', 'sokong', 'keluarga']",statement
868, Bunyinya macam kejam kalau kau ada konflik dengan keluarga,"['bunyi', 'kejam', 'kau', 'konflik', 'keluarga']",statement
869," Doktor psikiatri yang incharge kau akan panggil sesiapa yang tinggal serumah dengan kau, yang hari-hari kau jumpa kat tempat kerja/ sekolah/ IPT dan yang rapat dengan kau","['doktor', 'psikiatri', 'incharge', 'kau', 'panggil', 'siapa', 'tinggal', 'rumah', 'kau', 'harih', 'kau', 'jumpa', 'kat', 'kerja', 'sekolah', 'ipt', 'rapat', 'kau']",statement
870,Doktor akan sedaya-upaya untuk terangkan keadaan mental kau kepada mereka dan tanya macam mana perangai kau supaya apa yang kau cerita sama dengan apa yang family dan kawan rapat kau cerita,"['doktor', 'sedayaup', 'terang', 'mental', 'kau', 'perangai', 'kau', 'kau', 'cerita', 'family', 'kawan', 'rapat', 'kau', 'cerita']",statement
871,Kat sini doktor akan fahamkan betul-betul kepada family/ kawan rapat yang kau perlukan sokongan keluarga dari segi emosi dan kena pastikan pesakit kena hadir temujanji dengan doktor,"['kat', 'doktor', 'fahamkan', 'betulb', 'family', 'kawan', 'rapat', 'kau', 'perlu', 'sokong', 'keluarga', 'segi', 'emosi', 'kena', 'pasti', 'sakit', 'kena', 'hadir', 'temujanji', 'doktor']",statement
872,Rawatan yang terakhir ialah DIRI KAU SENDIRI,"['rawat', 'kau']",statement
873," Ya, kalau diri sendiri taknak keluar dari kemurungan","['ya', 'takn', 'murung']",statement
874, Maka semua rawatan-rawatan yang aku mention takkan berkesan,"['rawatratan', 'mention', 'tak', 'kes']",statement
875,Push diri sendiri untuk terima rawatan dan ubah apa yang patut supaya kemurungan kau tak jatuh lebih teruk,"['push', 'terima', 'rawat', 'ubah', 'patut', 'murung', 'kau', 'jatuh', 'teruk']",statement
876, Belajar untuk cope bila ada masalah dan cari ketenangan bila rasa ‘lemas’ dalam kemurungan,"['bajar', 'atas', 'cari', 'tenang', 'angan lemas angan', 'murung']",statement
877,"Aku faham, perasaan sedih susah nak dikawal tapi cuba ikut apa petua,tips and trick dari doktor psikiatri kau untuk atasi perasaan tu","['faham', 'asa', 'sedih', 'susah', 'nak', 'kawal', 'Cuba', 'petuatips', 'and', 'trick', 'doktor', 'psikiatri', 'kau', 'atas', 'asa', 'tu']",statement
878,"Oklah, sampai sini je aku nak beritahu tentang rawatan untuk depresi/ kemurungan","['oklahoma', 'je', 'nak', 'beritahu', 'rawat', 'murung', 'murung']",statement
879, Maybe next time aku cerita benda lain yang related dengan mental health dan mental illnes,"['maybe', 'terus', 'masa', 'cerita', 'benda', 'kait', 'mental', 'health', 'mental', 'illnes']",statement
880,Selamat berpuasa,"['selamat', 'puasa']",statement
881,– Cik H (Bukan nama sebenar)Hantar confession anda di sini -> https://iiumc,"['-', 'cik', 'h', 'nama', 'sebenarnyahant', 'aku', 'xaaehttpsiiumc']",statement
882,com/submit,['hantar'],statement
883,Salam all reader IIUM’s confession,"['salam', 'all', 'baca', 'iium', 'aku']",statement
884, Thanks admin sebab approve confession aku ni,"['terima kasih', 'admin', 'terima', 'aku', 'ni']",statement
885, Depression,['murung'],statement
886," Yes, ni tajuk aku","['iya', 'ni', 'tajuk']",statement
887," Lately aku dengar banyak kes bunuh diri and salah satunya kes bunuh diri sebab kemurungan!Untuk pengetahuan pembaca semua, orang yang menghidap kemurungan ni luaran dia tak nampak pun macam dia ada masalah","['belakang ini', 'dengar', 'kes', 'bunuh', 'and', 'salah', 'khas', 'kes', 'bunuh', 'kemurunganuntuk', 'tahu', 'baca', 'orang', 'menghidap', 'murung', 'ni', 'luar', 'nampak']",statement
888, Tapi the inside of that person hanya Tuhan je yang tau betapa susahnya dia struggle,"['the', 'dalam', 'daripada', 'itu', 'orang', 'tuhan', 'je', 'tau', 'kaedah', 'susah', 'juang']",statement
889, Selalunya orang yang ada depression ni ada anxiety (kebimbangan) sekali,"['selalu', 'orang utan', 'depression', 'ni', 'gelisah', 'bimbang']",statement
890, Sampai boleh terketar2 satu badan,"['ketar', 'badan']",symptom
891,Tanda-tanda penyakit kemurungan (ni aku amik dekat internet) 1,"['tandata', 'sakit', 'murung', 'ni', 'amik', 'internet', 'angan']",statement
892, Perasaan murung atau sering marah-marah hampir sepanjang hari dan hampir setiap hari dalam tempoh dua minggu,"['asa', 'murung', 'marahmar', 'masa', 'minggu']",symptom
893, Perasaan ini dilaporkan oleh pesakit secara subjektif seperti perasaan rendah diri ataupun daripada pengamatan orang luar contohnya selalu menangis,"['asa', 'kaedah', 'sakit', 'subjektif', 'asa', 'rendah', 'amat', 'orang utan', 'contoh', 'menang']",symptom
894,2,['angan'],statement
895, Tidak bersemangat atau tidak berminat melakukan aktiviti sosial yang biasa dilakukan hampir setiap hari,"['semangat', 'minat', 'aktiviti', 'sosial']",symptom
896, Contohnya tidak berminat untuk bersukan lagi atau berjumpa dengan sanak-saudara,"['contoh', 'minat', 'sukan', 'jumpa', 'sanaksaudara']",symptom
897,3,['angan'],statement
898, Berat badan merosot (~5%) daripada asal dalam waktu yang singkat atau kurang selera makan,"['berat', 'badan', 'merosot', 'angan', 'pendek', 'selera', 'makan']",symptom
899,4,['angan'],statement
900," Corak tidur berubah, sama ada kurang tidur (insomnia) atau terlebih tidur (hypersomnia)","['corak', 'tidur', 'rubah', 'tidur', 'insomnia', 'tidur', 'hipersomnia']",symptom
901,5,['angan'],statement
902," Perubahan dalam melakukan aktiviti seharian, sama ada terlebih aktif atau kurang aktif","['ubah', 'aktiviti', 'hari', 'aktif', 'aktif']",symptom
903,6,['angan'],statement
904, Selalu letih dan kurang tenaga dalam melakukan aktiviti harian,"['letih', 'tenaga', 'aktiviti', 'hari']",symptom
905,7,['angan'],statement
906, Perasaan bersalah yang tidak setimpal dengan sesuatu kesalahan perbuatan atau merasakan diri tidak berguna 8,"['asa', 'salah', 'timpal', 'salah', 'buat', 'masa', 'guna', 'angan']",symptom
907, Tidak mampu memberikan konsentrasi atau berfikir secara rasional,"['konsentrasi', 'pikir', 'rasional']",symptom
908, Pesakit juga merasakan susah untuk membuat keputusan dalam kehidupan hariannya,"['sakit', 'masa', 'susah', 'putus', 'hidup', 'hari']",symptom
909,9,['angan'],statement
910," Berfikir tentang keinginan untuk mati atau bunuh diri dengan kerap, atau mempunyai pelan masa hadapan untuk membunuh diri","['pikir', 'mati', 'bunuh', 'kerap', 'pelan', 'masa', 'bunuh']",symptom
911,"Tapi problem orang kita di Malaysia ni, asal depression je dah anggap gila","['masalah', 'orang utan', 'malaysia', 'ni', 'murung', 'je', 'dah', 'anggap', 'gila']",risk factor
912," Tak pun orang akan cakap “Takde apa la, jangan nak depressed sangat","['orang utan', 'cakap', '"" Tiada', 'la', 'nak', 'tek']",risk factor
913,” Jadi orang yang ada depression ni jadi malu nak mengaku yang dia ada sakit kemurungan ni,"['""', 'orang utan', 'murung', 'ni', 'malu', 'nak', 'menga', 'sakit', 'murung', 'ni']",statement
914," Yes, aku tau orang akan cakap banyakkan dekatkan diri dengan Tuhan, mengadu pada Dia dan banyakkan baca Al-quran","['iya', 'tau', 'orang utan', 'cakap', 'banyak', 'dekat', 'tuhan', 'adu', 'banyak', 'baca', 'alquran']",statement
915," The point is, memang orang yang ada depression ni buat or mungkin ada yang tak, tapi macam aku cakap innerself dia kalau boleh nak rant as long as she/he can sebab dia susah nak control emosi dia","['the', 'titik', 'adalah', 'orang utan', 'murung', 'ni', 'atau', 'cakap', 'dalam diri', 'nak', 'ejek', 'bagai', 'long', 'bagai', 'dia dia', 'boleh', 'susah', 'nak', 'kawal', 'emosi']",statement
916,Macam mana aku tau? Sebab aku pernah mengalami masalah yang sama,"['tau', 'laku']",statement
917," Sumpah waktu aku kena tu, aku macam tak ada point untuk hidup","['sumah', 'kena', 'tu', 'titik', 'hidup']",symptom
918, Lifeless dan rasa tak ada tempat nak bergantung,"['tidak maya', 'nak', 'jalan']",symptom
919, Study aku? Memang terjun ke laut resultnya,"['bajar', 'terjun', 'laut', 'hasil']",symptom
920, Hubungan dengan lecturer pun tak berapa nak okayy sebab masalah depression aku ni agak teruk,"['hubung', 'syarah', 'nak', 'okey', 'depression', 'ni', 'teruk']",symptom
921, Banyak orang pandang serong sebab aku tetiba jadi pendiam kadang-kadang menangis sorang diri tak tahu punca,"['orang utan', 'pandang', 'serong', 'tetiba', 'diam', 'kadangkang', 'menang', 'sorang', 'punca']",symptom
922," Tapi akuk tak mengalah, aku cuba cari something yang boleh motivate aku","['akuk', 'kalah', 'Cuba', 'cari', 'sesuat', 'motivasi']",statement
923, Aku tak pergi ke kaunselor sebab tak mampu nak bayar,"['pergi', 'kaunselor', 'nak', 'bayar']",statement
924, Aku guna laman social,"['lam', 'sosial']",statement
925," Aku cari group orang yang senasib dengan aku, yang ada masalah depression ni","['cari', 'kumpul', 'orang utan', 'nasib', 'murung', 'ni']",statement
926, Group depression untuk Malaysian people susah aku nak jumpa,"['kumpul', 'murung', 'orang malaysia', 'orang', 'susah', 'nak', 'jumpa']",statement
927, Boleh kira dengan jari je,"['jari', 'je']",statement
928,Tapi mostly aku jumpa group yang mostly over the world punya participant,"['banyak', 'jumpa', 'kumpul', 'banyak', 'akhir', 'yang', 'dunia', 'serta']",statement
929," Daripada apa yang aku perhati, dia orang ni sangat-sangat OPEN-MINDED","['perhati', 'orang utan', 'ni', 'sangatsat', 'fikiran buka']",statement
930," Each and every person yang confess dalam group tu, yang mengadu masalah atau tiba-tiba rasa anxious and post dalam group tu, people never condemn or saying anything bad to that person walaupun benda tu kita rasa benda bodoh –bodoh je masalah dia","['masing - masing', 'and', 'tiap', 'orang', 'menga', 'kumpul', 'tu', 'adu', 'tibata', 'cemas', 'dan', 'jawat', 'kumpul', 'tu', 'orang', 'tidak pernah', 'kutuk', 'atau', 'kata', 'apa sahaja', 'buruk', 'ke', 'itu', 'orang', 'benda', 'tu', 'benda', 'bodoh', 'angan Bodoh', 'je']",statement
931, But they don’t,"['but', 'mereka', 'jangan']",statement
932," The ask with a caring word, regardless of your religious and races","['yang', 'tanya', 'dengan', 'a', 'sayang', 'kata', 'tidak kira', 'daripada', 'anda', 'agama', 'dan', 'kaum']",statement
933,  Ada je yang confessed cakap nak bunuh diri sebab dah tak tahan dengan depression yang dia rasa,"['je', 'confessed', 'cakap', 'nak', 'bunuh', 'dah', 'tahan', 'depression']",symptom
934," Tapi all the people in that group bagi kata-kata semangat balik untuk dia, make sure dia rasa dia sangat dihargai untuk jalani kehidupan dia","['semua', 'the', 'orang', 'in', 'itu', 'kumpul', 'katakata', 'semangat', 'make', 'pasti', 'harga', 'jalan', 'hidup']",statement
935," Pada aku, kalaulah Malaysian people boleh jadi open-minded macam tu, mesti ukhwah sesama kita dapat dikuatkan","['malaysian', 'orang', 'fikiran buka', 'tu', 'mesti', 'ukhwah', 'kuat']",statement
936, Dan masalah depression ni dapat dibendung walaupun tak sepenuhnya,"['murung', 'ni', 'bendung', 'sepenuhnya']",statement
937, Mungkin juga sebab perangai orang Melayu kita suka perlekehkan sesuatu perkara menyebabkan golongan macam ni lebih rela untuk simpan masalah dia sendiri sampai mereput,"['perangai', 'orang utan', 'layu', 'suka', 'perlekehkan', 'perkara', 'sebab', 'golong', 'ni', 'rela', 'simpan', 'reput']",statement
938,Just my 2cent-Cik Depression-– Cik DepressionHantar confession anda di sini -> www,"['hanya', 'my', '2cent cik', 'murung angan', 'cik', 'kemurunganhantar', 'confession', 'xaaew']",statement
939,iiumc,['iiumc'],statement
940,com/submit,['hantar'],statement
941,Assalamualaikum admin iium confession,"['assalamualaikum', 'admin', 'iium', 'confession']",statement
942,,['nan'],statement
943, Terima kasih kerana sudi menyiarkan luahan ini,"['terima', 'kasih sayang', 'rana', 'sudi', 'siar', 'luah']",statement
944,Luahan ini adalah bertujuan untuk memujuk hati saya sendiri dan mendapat sokongan untuk keluar daripada kemurungan yang telah saya alami sejak 2tahun yg lalu,"['luah', 'tuju', 'pujuk', 'hati', 'jalan', 'murung', 'alami', 'antahun', 'yg']",statement
945,Saya merupakan seorang wanita yg berumur 26 tahun yang telah berkahwin dan mempunyai seorang anak,"['wanita', 'yg', 'rumur', 'angan', 'berkahwin', 'anak']",statement
946," Sebelum ini saya merupakan seorang pelajar cemerlang, aktif ,periang di rumah dan agak pendiam dalam kalangan kawan sekelas kerana sifat saya yang agak pemalu","['ajar', 'cemerlang', 'aktif', 'periang', 'rumah', 'diam', 'kalang', 'kawan', 'kelas', 'rana', 'sifat', 'malu']",statement
947, Saya tidak pernah dibiasakan oleh keluarga untuk melihat pertengkaran walaupun kecil dan jarang sekali marah dalam kalangan rakan sebaya,"['biasa', 'keluarga', 'tengkar', 'jarang', 'marah', 'kalang', 'rak', 'baya']",statement
948, Boleh dikatakan mereka tidak pernah melihat saya dalam keadaan marah,['marah'],statement
949, Saya juga merupakan seorang yg pemaaf,"['yg', 'maaf']",statement
950, Bagi saya setiap org akan melakukan kesilapan dalam hidupnya dan layak untuk diberi peluang berkali-kali sehingga akhir hayatnya,"['org', 'silap', 'hidup', 'layak', 'peluang', 'berkalikali', 'hayat']",statement
951,Namun kini saya berubah menjadi seorang yg pemarah,"['rubah', 'yg', 'marah']",symptom
952, Saya sedang bergelut dengan satu perasaan di mana saya harus memaafkan orang sekeliling dan diri saya sendiri,"['gelut', 'asa', 'maaf', 'orang', 'keliling']",risk factor
953, Dan kemarahan itu saya luahkan dengan tangisan,"['marah', 'luah', 'tangis']",symptom
954, Setiap hari zikir di lidah dan hati saya ungkapkan namun gangguan daripada syaitan kadangkala menguasai diri saya,"['zikir', 'lidah', 'hati', 'ungkap', 'ganggu', 'syaitan', 'kadangkala', 'menguasai']",statement
955, Dalam satu keadaan saya akan hilang dari kesibukan dunia,"['hilang', 'sibu', 'dunia']",statement
956, Apa yg saya rasa hanyalah tekanan yg terlalu kuat semata mata sehingga menyebabkan saya terlalu letih dan tidak dapat menyelesaikan tugas sebagai seorang ibu dan isteri dengan sempurna,"['yg', 'tekan', 'yg', 'kuat', 'mata', 'sebab', 'letih', 'selesai', 'tugas', 'isteri', 'sempurna']",symptom
957,"Saya kerap melakukan kesalahan bodoh seprti lupa di mana meletakkan kunci, tidak dapat menyusun barang dengan baik, tidak peka dan tidak terurus","['kerap', 'salah', 'bodoh', 'seprti', 'lupa', 'letak', 'kunci', 'susun', 'barang', 'peka', 'urus']",symptom
958, Bagi saya tiada apa lagi yg ibu bapa dapat banggakan dengan saya,"['tiada', 'yg', 'bapa', 'bangga']",symptom
959, Saya rasa tidak layak untuk bergelar seorg isteri,"['layak', 'gelar', 'seorg', 'isteri']",symptom
960, Yang saya tahu saya rasa seperti seorg pekerja yg diletakkan di sebuah tempat dimana saya perlu ikut rentak semua orang di dalamnya,"['seorg', 'pekerja', 'yg', 'letak', 'mana', 'rentak', 'orang', 'dalam']",statement
961,Saya tahu apa yang saya fikirkan adalah salah,"['fikirkan', 'salah']",statement
962," Tetapi saya tetap menerima tekanan apabila mendengar pertengkaran, dimarah atas kesalahan kecil berkali kali","['terima', 'tekan', 'dengar', 'tengkar', 'marah', 'salah', 'kal', 'kali']",symptom
963, Saya rasa sedih,['sedih'],symptom
964, Sangat sedih,['sedih'],symptom
965, Bagi saya punca utama terjadinya kemurungan ini adalah pada waktu saya sedang sarat mengandung suami saya selalu mencari peluang untuk bermesej dengan kawan kawan perempuannya,"['punca', 'utama', 'murung', 'sarat', 'kandung', 'suami', 'cari', 'peluang', 'bermesej', 'kawan', 'kawan', 'perempuan']",risk factor
966, Sejak awal perkahwinan lagi saya telah memaafkan beliau kerana saya yakin satu hati nanti dia pasti berubah menjadi seorang lelaki yg soleh,"['perkahwinan', 'maaf', 'beliau', 'rana', 'hati', 'rubah', 'lelaki', 'yg', 'soleh']",statement
967,Namun sehingga saya melahirkan anak dia masih melakukan perkara yang sama,"['lahir', 'anak', 'perkara']",risk factor
968, Pada satu tahap diri saya hilang kawalan dan menjerit seperti orang gila,"['tahap', 'hilang', 'kawal', 'jerit', 'orang', 'gila']",symptom
969, Perasaan sedih seakan akan tidak dapat dibendung lagi,"['asa', 'sedih', 'seakan', 'bendung']",symptom
970, Saya meminta suami saya untuk menceraikan saya namun dia masih sayangkan saya,"['suami', 'cerai', 'sayang']",symptom
971, Namun hati ini telah parah,"['hati', 'parah']",symptom
972, Terasa seperti ditikam berkali kali,"['tikam', 'kal', 'kali']",symptom
973,Sehinggalah pada saat ini suami saya telah berubah ke arah kebaikan namun kini saya tidak dapat mengawal perasaan saya apabila saya berhadapan dengan situasi pertengkaran,"['sehingga', 'suami', 'rubah', 'arah', 'baik', 'awal', 'asa', 'hadap', 'ada', 'tengkar']",symptom
974, Saya hilang,['hilang'],symptom
975, Saya hilang darpada dunia seorang ibu dan isteri,"['hilang', 'darpada', 'dunia', 'isteri']",symptom
976, Apa yg saya rasa kini hanyalah tekanan kuat dalam diri,"['yg', 'tekan', 'kuat']",symptom
977, Hilang keyakinan dan selalu bersedih,"['hilang', 'masalah', 'sedih']",symptom
978, Kini suami selalu memberi semangat,"['suami', 'semangat']",statement
979, Tapi dalam memberi semangat itu terkadang terkeluar kemarahan dan ego nya sebagai seorang lelaki,"['semangat', 'terkadang', 'keluar', 'marah', 'ego', 'nya', 'lelaki']",risk factor
980, Dan saya akan terus bersedih merasakan tiada guna nya lagi menjadi seorang isteri,"['sedih', 'masa', 'tiada', 'nya', 'isteri']",symptom
981, Saya menangis sekuat hati sehingga sakit segala isi,"['menang', 'kuat', 'hati', 'sakit', 'isi']",symptom
982, Menggigil tubuh ini menahankan emosi,"['gigil', 'badan', 'tahan', 'emosi']",symptom
983, Kuatnya ujian ini bagi saya,"['kuat', 'uji']",statement
984,Saya tahu,[],statement
985, Saya perlu suburkan hati dengan kesyukuran,"['subur', 'hati', 'syukur']",statement
986, Namun setiap kali saya mengalami tekanan tersebut saya akan hilang,"['kali', 'alami', 'tekan', 'hilang']",symptom
987, Saya tergamam memikirkan pengorbanan saya melahirkan dan memaafkan disiakan begitu sahaja,"['tergam', 'masa', 'korban', 'lahir', 'maaf', 'sia', 'sahaja']",risk factor
988, Kini suami telah menjadi semakin baik dan saya sedang melawan perasaan untuk melupakan segala keburukan,"['suami', 'lawan', 'asa', 'lupa', 'keburu']",statement
989,  Saya tahu Allah adalah tempat untuk mengadu,"['allah', 'adu']",statement
990, Saya tahu Allah sahaja yang mampu memulihkan hati saya,"['allah', 'sahaja', 'pulih', 'hati']",statement
991, Saya perlu usaha lebih lagi untuk keluar daripada kemurungan ini,"['usaha', 'murung']",statement
992,Saya manusia yang penuh dengan kesilapan,"['manusia', 'penuh', 'silap']",statement
993, Saya ingin kembali menjadi seorang isteri yang solehah yang sentiasa mendoakan suaminya,"['isteri', 'solehah', 'selalu', 'doa', 'suami']",statement
994, Saya rasa berdosa,['dosa'],statement
995, Saya rasa jahat dan kejam kerana dengan keadaan kemurungan ini telah memberi kesan yang tidak baik terhadap orang sekeliling terutamanya keluarga terdekat,"['jahat', 'kejam', 'rana', 'murung', 'kesan', 'orang utan', 'keliling', 'jalan', 'keluarga', 'dekat']",symptom
